datetime,plant_id,solar_power,temperature,humidity,wind_speed,pressure
2012-01-01 00:00:00,plant_1,0.0,5.304099700527114,68.54089546240611,3.853175668931419,1005.0674028639105
2012-01-01 01:00:00,plant_1,4.425311748229118,2.6619139148979616,74.13945069646104,2.029789881151701,1022.7310269451464
2012-01-01 02:00:00,plant_1,0.2659133901827541,9.221768021535212,65.48598837480282,5.225705511030375,1031.340248589162
2012-01-01 03:00:00,plant_1,5.78932436730129,4.772591203012992,73.66234809046748,0.3089701649800195,1021.0225004773284
2012-01-01 04:00:00,plant_1,5.108081858818261,7.086126037581835,66.26188703371106,2.2336889406813634,1009.533581003812
2012-01-01 05:00:00,plant_1,3.397817119604127,4.208247423030394,79.87998164558408,0.7331566537271436,1017.7016133592783
2012-01-01 06:00:00,plant_1,0.0,5.845523328705388,62.187930746047655,0.5107079844063883,1013.6182364118387
2012-01-01 07:00:00,plant_1,5.725733394049613,4.813050126248612,53.38335169995432,0.9017856943837623,1018.4174636339635
2012-01-01 08:00:00,plant_1,0.0,6.3795490609367675,62.28982262204634,7.085489941991837,1011.4445128838014
2012-01-01 09:00:00,plant_1,0.0,8.535741320736877,77.83475972768409,5.9062671748717355,1011.7138172946552
2012-01-01 10:00:00,plant_1,0.0,1.5052448778684315,79.43443720582808,3.988163761446557,1006.9173809858264
2012-01-01 11:00:00,plant_1,10.795910375334865,6.394772359775235,73.97193039952313,2.049791890767404,1022.4778182796521
2012-01-01 12:00:00,plant_1,5.291506893953762,3.308083399863645,49.266465264236885,0.05928504557254267,1006.6192752236636
2012-01-01 13:00:00,plant_1,0.0,8.052809017127649,74.60828864287026,2.3608012812124026,1006.5093611291692
2012-01-01 14:00:00,plant_1,0.0,6.794600486971547,76.15462480877599,3.7907366179776463,1028.5448994876406
2012-01-01 15:00:00,plant_1,3.725664109699687,6.251958931512187,58.508570082140736,5.709389632770061,1011.0354528206203
2012-01-01 16:00:00,plant_1,0.5450961650186554,6.347015224036064,61.02174745852026,4.58260530950484,1012.9494343976897
2012-01-01 17:00:00,plant_1,5.1391572374245635,8.407024972453819,41.2885110799716,0.1487167735518783,1020.970223329492
2012-01-01 18:00:00,plant_1,0.0,1.5616412567205171,71.63101694251344,0.43881637587340605,1007.315280950171
2012-01-01 19:00:00,plant_1,0.0,7.563503160648933,52.83753981511096,5.7831292879531135,998.5009033437968
2012-01-01 20:00:00,plant_1,0.0,8.506193247146964,66.15494030214622,1.5413657093669366,1010.4537853276352
2012-01-01 21:00:00,plant_1,4.750059872706965,2.1775012886217144,59.19109172492314,1.757227215813379,1015.7590475629992
2012-01-01 22:00:00,plant_1,4.527357009533936,6.58173875961221,61.33061664865574,0.33623920991067646,1023.2825824564608
2012-01-01 23:00:00,plant_1,0.0,6.893821177451972,42.59997765897748,13.847179632695727,1011.1218213213273
2012-01-02 00:00:00,plant_1,0.2801089228726913,6.84141399345576,75.53698443784506,0.6775968986507873,1011.3345752181522
2012-01-02 01:00:00,plant_1,4.552265015598787,5.219995687212161,58.50957222738805,0.1539909244124862,1010.1477910782792
2012-01-02 02:00:00,plant_1,4.1517518429369815,0.4783847696468131,65.2234598608724,0.7260152788414723,1011.9151038727259
2012-01-02 03:00:00,plant_1,1.6726495423384613,8.346053811398294,65.02560123681319,0.1576274535959808,1017.0609083860742
2012-01-02 04:00:00,plant_1,7.5454168380764886,3.9245373423369614,43.708480178558155,0.606438157210547,1017.0872704649386
2012-01-02 05:00:00,plant_1,0.0,5.924884153692587,77.0117496135775,2.645575695958453,1019.7202593368334
2012-01-02 06:00:00,plant_1,1.3553403041679042,7.452055897955602,76.66514307614318,10.693260016820707,1002.214361065908
2012-01-02 07:00:00,plant_1,0.0,4.258209171664122,63.539433684016295,2.7767417681567794,1013.2799851349713
2012-01-02 08:00:00,plant_1,0.1861899348331005,4.915147111857877,42.31726307117716,4.939885710456518,1009.0731687116157
2012-01-02 09:00:00,plant_1,0.0,6.792939292564371,59.83581833681424,0.13259043468967383,1017.098428144113
2012-01-02 10:00:00,plant_1,3.2248978949549643,8.065021771028771,56.03906016204463,1.092420438385262,1018.1220346044856
2012-01-02 11:00:00,plant_1,0.4983245076974823,3.986140481347094,47.84576964887346,9.324527340095228,1008.1322168326146
2012-01-02 12:00:00,plant_1,4.40666100794114,-3.285525925537174,51.27313201895217,0.9412018460278504,999.5211229350934
2012-01-02 13:00:00,plant_1,5.561618099803292,7.588586904724247,48.589966338057955,3.6233034072559445,1012.1182248675093
2012-01-02 14:00:00,plant_1,4.577219647965087,2.804187853629858,61.26424675308916,1.8941253706661336,1007.8397849536713
2012-01-02 15:00:00,plant_1,0.0,7.909127790548865,77.62573777835368,0.009305038775706966,1009.0666705673788
2012-01-02 16:00:00,plant_1,4.178165604834621,5.721196291939832,63.519599562481375,0.1521739909039608,1016.1417401339223
2012-01-02 17:00:00,plant_1,0.0,2.8715772769145067,50.55145690295691,4.996099708521829,1005.0723297298725
2012-01-02 18:00:00,plant_1,0.0,4.164231947900889,64.56765532399984,2.779067189520225,1011.9505474744154
2012-01-02 19:00:00,plant_1,0.0,3.5921707415193884,75.31291680216543,1.9636223343963812,992.9250184629714
2012-01-02 20:00:00,plant_1,0.8272826500947233,4.564041000772778,41.452174891472666,0.8614903301206636,1007.1025706216257
2012-01-02 21:00:00,plant_1,1.0658337656998351,5.097242683550248,42.7985196480051,2.0185804362697106,1017.8017287607316
2012-01-02 22:00:00,plant_1,0.38791053649936064,9.328829533971911,75.03338221382594,2.344441913289788,1012.9072763790656
2012-01-02 23:00:00,plant_1,6.304824141625112,-0.5244540351784543,67.9646551086037,1.0500439082981952,1016.147100876803
2012-01-03 00:00:00,plant_1,0.0,5.302843674310754,76.42974471294352,0.14356746255764224,1009.9321322750093
2012-01-03 01:00:00,plant_1,3.0754628536853157,1.7035936593431789,52.11299432327194,4.835999855410131,1019.9235158881165
2012-01-03 02:00:00,plant_1,0.0,3.34143243501105,49.50109578586199,6.429683680231523,1005.527239890145
2012-01-03 03:00:00,plant_1,0.0,8.954543234110595,56.48535710649361,0.225936865867562,1005.326488905072
2012-01-03 04:00:00,plant_1,8.217766252969653,5.827892827679257,43.10967761242482,0.4445116522403284,1008.0290148110412
2012-01-03 05:00:00,plant_1,0.0,8.405320364423686,41.42076128749342,11.115853310221969,1017.200488374874
2012-01-03 06:00:00,plant_1,1.0892512514976973,2.2233911944993245,40.485848498644,2.0169199733992795,1013.1903871621056
2012-01-03 07:00:00,plant_1,3.7219131866566837,6.22481109665193,73.53293432553053,2.736944617873715,1011.1145204456926
2012-01-03 08:00:00,plant_1,0.31782431948952233,3.2713642815431543,66.72101903367968,0.8158412285508151,1010.6381517813602
2012-01-03 09:00:00,plant_1,4.311247790279102,5.49626698575897,73.23287909341337,1.3266879398129765,1010.9509671872587
2012-01-03 10:00:00,plant_1,0.0,2.6882027762685836,61.07833163431865,1.6221548899281106,1007.089499953202
2012-01-03 11:00:00,plant_1,0.0,2.4502432240009933,75.45972989095507,4.761487341149292,1017.2915206096835
2012-01-03 12:00:00,plant_1,7.630500875232189,8.71877205172817,45.19861981077155,3.3932964964790346,1017.1261423856987
2012-01-03 13:00:00,plant_1,4.287841597633542,12.544186203483987,79.47463745280868,5.035617023398055,1008.8643947407663
2012-01-03 14:00:00,plant_1,3.5132147568191607,4.499313641226393,56.66444241503179,7.811621817030048,1012.6510294905639
2012-01-03 15:00:00,plant_1,0.0,0.08963840548123514,62.52142916964405,0.5790977136337151,1004.1218514042673
2012-01-03 16:00:00,plant_1,1.4491909420636386,4.273544947678477,66.123056921399,3.7623423323379033,1015.1247959064785
2012-01-03 17:00:00,plant_1,9.637863852209257,4.651815024529403,72.10651893542934,0.43269550651025557,1012.6936203175771
2012-01-03 18:00:00,plant_1,0.0,7.567391524136576,72.1043874600729,0.9315967377158068,1012.2911724834545
2012-01-03 19:00:00,plant_1,0.0,7.545711148077645,53.48725840076836,0.1416209918424707,1014.8854334700919
2012-01-03 20:00:00,plant_1,9.233948189887297,8.188313167502464,70.51129067872921,2.401903820008715,1017.5045124064173
2012-01-03 21:00:00,plant_1,1.713380685521183,4.484180885171244,45.41441114963968,0.801465571651386,1024.6834311474026
2012-01-03 22:00:00,plant_1,0.0,3.768943005699683,56.71515579337624,1.0964097400908612,1003.7138265721762
2012-01-03 23:00:00,plant_1,0.0,6.134757181151192,77.20556471252095,0.04193714556133494,1015.4809487173943
2012-01-04 00:00:00,plant_1,2.7087130218279047,5.466528229089424,47.572518418412265,1.7004088581861065,1019.9393844264041
2012-01-04 01:00:00,plant_1,0.0,4.547843198163437,57.244014935804564,7.85453936277599,1010.1096471090125
2012-01-04 02:00:00,plant_1,0.0,1.838752999682045,61.89785254612953,2.949078094197471,1019.5090060946466
2012-01-04 03:00:00,plant_1,0.0,2.903149963984008,63.34293202520614,2.102426396204422,1031.7332489413093
2012-01-04 04:00:00,plant_1,1.1980479637956305,2.8042360051944613,40.491728940916815,0.6655826328780166,1011.9513900736798
2012-01-04 05:00:00,plant_1,0.0,4.258544529272278,68.50384561503743,1.4168187014290754,1027.9264724819157
2012-01-04 06:00:00,plant_1,0.0,1.072072758834377,52.88607654758351,0.4951653525222481,1005.7298353488688
2012-01-04 07:00:00,plant_1,0.0,7.955379930041865,62.65599113833892,7.301993341753585,1018.854603135668
2012-01-04 08:00:00,plant_1,0.0,9.457793381268257,73.01237159684538,1.8125087630475574,1017.7794432669723
2012-01-04 09:00:00,plant_1,1.6483725951850003,5.0517910656747524,64.6028853055011,2.4244869198175607,1001.1091284066613
2012-01-04 10:00:00,plant_1,0.0,5.7830715227493945,59.790161701705244,0.1528815046250253,1015.2307018057594
2012-01-04 11:00:00,plant_1,0.0,4.857034521134389,75.71583327055151,7.012005493452236,1007.6840278924884
2012-01-04 12:00:00,plant_1,13.579736107326983,5.132009126574919,52.824895003976486,2.9914371252316814,1006.884198032257
2012-01-04 13:00:00,plant_1,6.665026891532486,-0.4135112085528583,50.79450222854209,1.9113759539263557,1015.6600964912938
2012-01-04 14:00:00,plant_1,6.366942681752919,6.760206429928203,56.75780363103648,0.6860447235863864,1015.1696052460128
2012-01-04 15:00:00,plant_1,0.0,6.822365306537426,50.20365069090184,5.708206858503116,1005.5139813754695
2012-01-04 16:00:00,plant_1,1.7688118100517998,6.910810642258051,53.499838049502046,4.390027717869144,1017.4562280371906
2012-01-04 17:00:00,plant_1,0.0,3.9729301562264245,40.101245877668305,3.0046519109226857,1007.922013125134
2012-01-04 18:00:00,plant_1,2.102848321311323,5.75922222786304,59.674051887447256,11.856303334992429,1021.1205655279988
2012-01-04 19:00:00,plant_1,2.362575370042257,11.440409708273892,54.18362713045921,4.89426650436817,1013.5257585444999
2012-01-04 20:00:00,plant_1,0.0,2.069986611895666,61.404713020100644,4.182544028972777,1008.6456323116003
2012-01-04 21:00:00,plant_1,0.0,4.376324830440332,76.05922677423311,8.08894083355251,1017.7279162372489
2012-01-04 22:00:00,plant_1,0.0,5.905981904886201,42.41191609687342,2.550358929884204,1014.4309154088505
2012-01-04 23:00:00,plant_1,6.964830808796529,3.4346596749202822,40.802387264033115,0.7533311232105857,1006.9472686897354
2012-01-05 00:00:00,plant_1,7.854796888415528,6.070157043581258,53.27053684477957,5.8853354385398315,1009.7821181925003
2012-01-05 01:00:00,plant_1,0.0,6.671347357454698,64.6732369623238,0.9179657202916005,1005.8930725003293
2012-01-05 02:00:00,plant_1,0.956119819169286,4.60257622985862,66.14886087482503,0.41969710624937373,1005.6538543638807
2012-01-05 03:00:00,plant_1,4.363555129942743,8.172426823851762,51.12959034320786,5.8643154823694905,1024.364581148692
2012-01-05 04:00:00,plant_1,4.597726644116754,7.886517097070234,56.0716989993589,6.771576374596073,1029.0965468263526
2012-01-05 05:00:00,plant_1,0.0,3.4669492874783687,65.176768304679,2.769080919673737,1024.5108215672772
